14232,4/5/2014 10:40,xxxxx,xxxxx,4/5/2014,-1017819.87,-763551.91,8
14233,12/5/2014 17:21,xxxxx,xxxxx,12/5/2014,-1017778.32,-762988.24,8
14234,15/5/2014 23:23,xxxxx,xxxxx,15/5/2014,-1024847.08,-757526.74,8
14235,27/5/2014 21:19,xxxxx,xxxxx,27/5/2014,-1045316.55,-1045316.55,8
14236,16/5/2014 20:22,xxxxx,xxxxx,16/5/2014,-1044956.47,-1044956.47,8
14237,12/5/2014 12:51,xxxxx,xxxxx,12/5/2014,-1045234.05,-1045234.05,8
14238,10/5/2014 22:56,xxxxx,xxxxx,10/5/2014,-1044889.11,-1044889.11,8
14239,14/5/2014 14:44,xxxxx,xxxxx,14/5/2014,-1045139.48,-1045139.48,8
14240,15/5/2014 18:22,xxxxx,xxxxx,15/5/2014,-998328.70,-998328.70,8
14241,13/5/2014 20:2,xxxxx,xxxxx,13/5/2014,-1020010.21,-761101.76,8
14242,21/5/2014 15:47,xxxxx,xxxxx,21/5/2014,-1027703.60,-753937.92,8
14243,30/5/2014 13:25,xxxxx,xxxxx,30/5/2014,-1029514.68,-759231.65,8
14244,4/5/2014 01:45,xxxxx,xxxxx,4/5/2014,-1029292.24,-759770.77,8
14245,27/5/2014 22:01,xxxxx,xxxxx,27/5/2014,-1038143.81,-765334.71,8
14246,19/5/2014 11:43,xxxxx,xxxxx,19/5/2014,-1033567.50,-758686.37,8
14247,9/5/2014 19:47,xxxxx,xxxxx,9/5/2014,-1033386.47,-758434.13,8
14248,15/5/2014 23:9,xxxxx,xxxxx,15/5/2014,-1017341.45,-755059.94,8
14249,22/5/2014 14:56,xxxxx,xxxxx,22/5/2014,-1037502.47,-769006.09,8
14250,16/5/2014 19:8,xxxxx,xxxxx,16/5/2014,-1020281.26,-758354.05,8
14251,13/5/2014 15:44,xxxxx,xxxxx,13/5/2014,-1016631.01,-757209.00,8
14252,8/5/2014 18:13,xxxxx,xxxxx,8/5/2014,-1035100.89,-760271.18,8
14253,8/5/2014 9:51,xxxxx,xxxxx,8/5/2014,-1014121.62,-762884.28,8
14254,30/5/2014 7:10,xxxxx,xxxxx,30/5/2014,-1030642.41,-772336.95,8
14255,3/5/2014 18:44,xxxxx,xxxxx,3/5/2014,-1030110.16,-772336.13,8
14256,6/5/2014 2:37,xxxxx,xxxxx,6/5/2014,-1034498.61,-770835.04,8
14257,29/5/2014 16:5,xxxxx,xxxxx,29/5/2014,-1023958.18,-755666.73,8
14258,18/5/2014 17:20,xxxxx,xxxxx,18/5/2014,-1015963.52,-770148.21,8
14259,16/5/2014 0:47,xxxxx,xxxxx,16/5/2014,-1028926.03,-755106.37,8
14260,30/5/2014 13:23,xxxxx,xxxxx,30/5/2014,-1030501.86,-767504.51,8
14261,2/5/2014 15:46,xxxxx,xxxxx,2/5/2014,-1028653.14,-763175.13,8
14262,13/5/2014 18:2,xxxxx,xxxxx,13/5/2014,-1037554.13,-764042.79,8
14263,19/5/2014 11:36,xxxxx,xxxxx,19/5/2014,-1024682.35,-770198.83,8
14264,3/5/2014 12:35,xxxxx,xxxxx,3/5/2014,-1024170.01,-764110.68,8
14265,25/5/2014 2:14,xxxxx,xxxxx,25/5/2014,-1023878.02,-765373.54,8
14266,21/5/2014 21:36,xxxxx,xxxxx,21/5/2014,-1024250.16,-764056.56,8
14267,16/5/2014 0:47,xxxxx,xxxxx,16/5/2014,-1023967.95,-764417.77,8
14268,23/5/2014 22:48,xxxxx,xxxxx,23/5/2014,-1024221.25,-764026.00,8
14269,6/5/2014 01:45,xxxxx,xxxxx,6/5/2014,-1023846.82,-764429.81,8
14270,24/5/2014 23:16,xxxxx,xxxxx,24/5/2014,-1023851.89,-764549.00,8
14271,20/5/2014 19:46,xxxxx,xxxxx,20/5/2014,-1023639.49,-764626.16,8
14272,19/5/2014 7:32,xxxxx,xxxxx,19/5/2014,-1024302.55,-764191.49,8
14273,27/5/2014 21:12,xxxxx,xxxxx,27/5/2014,-1024289.05,-763542.42,8
14274,26/5/2014 7:31,xxxxx,xxxxx,26/5/2014,-1023796.50,-764236.95,8
14275,30/5/2014 0:9,xxxxx,xxxxx,30/5/2014,-1024199.30,-764871.69,8
14276,13/5/2014 3:35,xxxxx,xxxxx,13/5/2014,-1023999.55,-764363.03,8
14277,3/5/2014 6:59,xxxxx,xxxxx,3/5/2014,-1023835.16,-764535.52,8
14278,24/5/2014 4:54,xxxxx,xxxxx,24/5/2014,-1023885.23,-764395.92,8
14279,15/5/2014 21:12,xxxxx,xxxxx,15/5/2014,-1028043.77,-768239.10,8
14280,3/5/2014 10:43,xxxxx,xxxxx,3/5/2014,-1028126.82,-768080.00,8
14281,21/5/2014 9:20,xxxxx,xxxxx,21/5/2014,-1031558.39,-757810.10,8
14282,19/5/2014 16:57,xxxxx,xxxxx,19/5/2014,-1031943.65,-774689.01,8
14283,30/5/2014 4:13,xxxxx,xxxxx,30/5/2014,-1031806.87,-775071.66,8
14284,14/5/2014 17:57,xxxxx,xxxxx,14/5/2014,-1006869.93,-770855.86,8
14285,21/5/2014 23:59,xxxxx,xxxxx,21/5/2014,-1028977.34,-767629.49,8
14286,9/5/2014 7:27,xxxxx,xxxxx,9/5/2014,-1028240.65,-765442.34,8
14287,11/5/2014 17:12,xxxxx,xxxxx,11/5/2014,-1033126.13,-772611.07,8
14288,27/5/2014 18:51,xxxxx,xxxxx,27/5/2014,-1032925.52,-773919.42,8
14289,27/5/2014 18:16,xxxxx,xxxxx,27/5/2014,-1019829.73,-750159.20,8
14290,22/5/2014 4:46,xxxxx,xxxxx,22/5/2014,-1040370.21,-763278.63,8
14291,14/5/2014 4:30,xxxxx,xxxxx,14/5/2014,-1036793.25,-762978.33,8
14292,27/5/2014 14:27,xxxxx,xxxxx,27/5/2014,-1019841.39,-752786.20,8
14293,28/5/2014 2:40,xxxxx,xxxxx,28/5/2014,-1012676.16,-767688.58,8
14294,17/5/2014 11:42,xxxxx,xxxxx,17/5/2014,-1029336.20,-753443.27,8
14295,15/5/2014 12:38,xxxxx,xxxxx,15/5/2014,-1037421.46,-772156.73,8
14296,15/5/2014 18:55,xxxxx,xxxxx,15/5/2014,-1017819.87,-763551.91,8
14297,29/5/2014 13:34,xxxxx,xxxxx,29/5/2014,-1017778.32,-762988.24,8
14298,8/5/2014 17:29,xxxxx,xxxxx,8/5/2014,-1024847.08,-757526.74,8
14299,20/5/2014 14:23,xxxxx,xxxxx,20/5/2014,-1045316.55,-1045316.55,8
14300,20/5/2014 0:57,xxxxx,xxxxx,20/5/2014,-1044956.47,-1044956.47,8
14301,4/5/2014 10:46,xxxxx,xxxxx,4/5/2014,-1045234.05,-1045234.05,8
14302,24/5/2014 9:24,xxxxx,xxxxx,24/5/2014,-1044889.11,-1044889.11,8
14303,29/5/2014 14:18,xxxxx,xxxxx,29/5/2014,-1045139.48,-1045139.48,8
14304,01/5/2014 11:37,xxxxx,xxxxx,01/5/2014,-998328.70,-998328.70,8
14305,8/5/2014 4:34,xxxxx,xxxxx,8/5/2014,-1020010.21,-761101.76,8
14306,7/5/2014 20:22,xxxxx,xxxxx,7/5/2014,-1027703.60,-753937.92,8
14307,10/5/2014 4:5,xxxxx,xxxxx,10/5/2014,-1029514.68,-759231.65,8
14308,31/5/2014 10:36,xxxxx,xxxxx,31/5/2014,-1029292.24,-759770.77,8
14309,28/5/2014 7:33,xxxxx,xxxxx,28/5/2014,-1038143.81,-765334.71,8
14310,5/5/2014 11:6,xxxxx,xxxxx,5/5/2014,-1033567.50,-758686.37,8
14311,27/5/2014 22:34,xxxxx,xxxxx,27/5/2014,-1033386.47,-758434.13,8
14312,13/5/2014 0:23,xxxxx,xxxxx,13/5/2014,-1017341.45,-755059.94,8
14313,15/5/2014 23:42,xxxxx,xxxxx,15/5/2014,-1037502.47,-769006.09,8
14314,24/5/2014 3:35,xxxxx,xxxxx,24/5/2014,-1020281.26,-758354.05,8
14315,15/5/2014 12:6,xxxxx,xxxxx,15/5/2014,-1016631.01,-757209.00,8
14316,24/5/2014 3:7,xxxxx,xxxxx,24/5/2014,-1035100.89,-760271.18,8
14317,01/5/2014 01:36,xxxxx,xxxxx,01/5/2014,-1014121.62,-762884.28,8
14318,13/5/2014 0:25,xxxxx,xxxxx,13/5/2014,-1030642.41,-772336.95,8
14319,10/5/2014 9:31,xxxxx,xxxxx,10/5/2014,-1030110.16,-772336.13,8
14320,20/5/2014 9:5,xxxxx,xxxxx,20/5/2014,-1034498.61,-770835.04,8
14321,15/5/2014 17:7,xxxxx,xxxxx,15/5/2014,-1023958.18,-755666.73,8
14322,12/5/2014 13:21,xxxxx,xxxxx,12/5/2014,-1015963.52,-770148.21,8
14323,27/5/2014 5:45,xxxxx,xxxxx,27/5/2014,-1028926.03,-755106.37,8
14324,15/5/2014 17:29,xxxxx,xxxxx,15/5/2014,-1030501.86,-767504.51,8
14325,22/5/2014 10:16,xxxxx,xxxxx,22/5/2014,-1028653.14,-763175.13,8
14326,24/5/2014 23:8,xxxxx,xxxxx,24/5/2014,-1037554.13,-764042.79,8
14327,14/5/2014 4:30,xxxxx,xxxxx,14/5/2014,-1024682.35,-770198.83,8
14328,30/5/2014 18:43,xxxxx,xxxxx,30/5/2014,-1024170.01,-764110.68,8
14329,01/5/2014 16:10,xxxxx,xxxxx,01/5/2014,-1023878.02,-765373.54,8
14330,31/5/2014 20:21,xxxxx,xxxxx,31/5/2014,-1024250.16,-764056.56,8
14331,28/5/2014 15:18,xxxxx,xxxxx,28/5/2014,-1023967.95,-764417.77,8
14332,01/5/2014 4:37,xxxxx,xxxxx,01/5/2014,-1024221.25,-764026.00,8
14333,28/5/2014 01:52,xxxxx,xxxxx,28/5/2014,-1023846.82,-764429.81,8
14334,7/5/2014 12:12,xxxxx,xxxxx,7/5/2014,-1023851.89,-764549.00,8
14335,22/5/2014 12:24,xxxxx,xxxxx,22/5/2014,-1023639.49,-764626.16,8
14336,23/5/2014 14:49,xxxxx,xxxxx,23/5/2014,-1024302.55,-764191.49,8
14337,11/5/2014 8:30,xxxxx,xxxxx,11/5/2014,-1024289.05,-763542.42,8
14338,01/5/2014 6:46,xxxxx,xxxxx,01/5/2014,-1023796.50,-764236.95,8
14339,13/5/2014 2:52,xxxxx,xxxxx,13/5/2014,-1024199.30,-764871.69,8
14340,15/5/2014 7:38,xxxxx,xxxxx,15/5/2014,-1023999.55,-764363.03,8
14341,31/5/2014 8:0,xxxxx,xxxxx,31/5/2014,-1023835.16,-764535.52,8
14342,29/5/2014 12:30,xxxxx,xxxxx,29/5/2014,-1023885.23,-764395.92,8
14343,24/5/2014 2:23,xxxxx,xxxxx,24/5/2014,-1028043.77,-768239.10,8
14344,2/5/2014 15:22,xxxxx,xxxxx,2/5/2014,-1028126.82,-768080.00,8
14345,13/5/2014 10:27,xxxxx,xxxxx,13/5/2014,-1031558.39,-757810.10,8
14346,18/5/2014 4:31,xxxxx,xxxxx,18/5/2014,-1031943.65,-774689.01,8
14347,8/5/2014 4:6,xxxxx,xxxxx,8/5/2014,-1031806.87,-775071.66,8
14348,23/5/2014 22:0,xxxxx,xxxxx,23/5/2014,-1006869.93,-770855.86,8
14349,30/5/2014 0:22,xxxxx,xxxxx,30/5/2014,-1028977.34,-767629.49,8
14350,16/5/2014 6:41,xxxxx,xxxxx,16/5/2014,-1028240.65,-765442.34,8
14351,20/5/2014 01:45,xxxxx,xxxxx,20/5/2014,-1033126.13,-772611.07,8
14352,11/5/2014 7:18,xxxxx,xxxxx,11/5/2014,-1032925.52,-773919.42,8
14353,20/5/2014 11:01,xxxxx,xxxxx,20/5/2014,-1019829.73,-750159.20,8
14354,29/5/2014 23:59,xxxxx,xxxxx,29/5/2014,-1040370.21,-763278.63,8
14355,3/5/2014 19:20,xxxxx,xxxxx,3/5/2014,-1036793.25,-762978.33,8
14356,31/5/2014 2:19,xxxxx,xxxxx,31/5/2014,-1019841.39,-752786.20,8
14357,31/5/2014 01:01,xxxxx,xxxxx,31/5/2014,-1012676.16,-767688.58,8
14358,14/5/2014 12:49,xxxxx,xxxxx,14/5/2014,-1029336.20,-753443.27,8
14359,28/5/2014 12:11,xxxxx,xxxxx,28/5/2014,-1037421.46,-772156.73,8
14360,25/5/2014 16:12,xxxxx,xxxxx,25/5/2014,-1017819.87,-763551.91,8
14361,21/5/2014 16:44,xxxxx,xxxxx,21/5/2014,-1017778.32,-762988.24,8
14362,24/5/2014 2:58,xxxxx,xxxxx,24/5/2014,-1024847.08,-757526.74,8
14363,25/5/2014 7:39,xxxxx,xxxxx,25/5/2014,-1045316.55,-1045316.55,8
14364,14/5/2014 14:51,xxxxx,xxxxx,14/5/2014,-1044956.47,-1044956.47,8
14365,16/5/2014 20:51,xxxxx,xxxxx,16/5/2014,-1045234.05,-1045234.05,8
14366,27/5/2014 4:27,xxxxx,xxxxx,27/5/2014,-1044889.11,-1044889.11,8
14367,12/5/2014 15:31,xxxxx,xxxxx,12/5/2014,-1045139.48,-1045139.48,8
14368,14/5/2014 8:29,xxxxx,xxxxx,14/5/2014,-998328.70,-998328.70,8
14369,10/5/2014 21:17,xxxxx,xxxxx,10/5/2014,-1020010.21,-761101.76,8
14370,15/5/2014 5:35,xxxxx,xxxxx,15/5/2014,-1027703.60,-753937.92,8
14371,24/5/2014 17:9,xxxxx,xxxxx,24/5/2014,-1029514.68,-759231.65,8
14372,3/5/2014 19:2,xxxxx,xxxxx,3/5/2014,-1029292.24,-759770.77,8
14373,10/5/2014 3:55,xxxxx,xxxxx,10/5/2014,-1038143.81,-765334.71,8
14374,17/5/2014 23:15,xxxxx,xxxxx,17/5/2014,-1033567.50,-758686.37,8
14375,8/5/2014 11:54,xxxxx,xxxxx,8/5/2014,-1033386.47,-758434.13,8
14376,18/5/2014 10:7,xxxxx,xxxxx,18/5/2014,-1017341.45,-755059.94,8
14377,8/5/2014 9:32,xxxxx,xxxxx,8/5/2014,-1037502.47,-769006.09,8
14378,4/5/2014 9:43,xxxxx,xxxxx,4/5/2014,-1020281.26,-758354.05,8
14379,24/5/2014 11:18,xxxxx,xxxxx,24/5/2014,-1016631.01,-757209.00,8
14380,13/5/2014 14:10,xxxxx,xxxxx,13/5/2014,-1035100.89,-760271.18,8
14381,28/5/2014 19:45,xxxxx,xxxxx,28/5/2014,-1014121.62,-762884.28,8
14382,20/5/2014 21:28,xxxxx,xxxxx,20/5/2014,-1030642.41,-772336.95,8
14383,5/5/2014 2:50,xxxxx,xxxxx,5/5/2014,-1030110.16,-772336.13,8
14384,18/5/2014 19:4,xxxxx,xxxxx,18/5/2014,-1034498.61,-770835.04,8
14385,14/5/2014 6:11,xxxxx,xxxxx,14/5/2014,-1023958.18,-755666.73,8
14386,19/5/2014 19:0,xxxxx,xxxxx,19/5/2014,-1015963.52,-770148.21,8
14387,30/5/2014 8:7,xxxxx,xxxxx,30/5/2014,-1028926.03,-755106.37,8
14388,27/5/2014 6:37,xxxxx,xxxxx,27/5/2014,-1030501.86,-767504.51,8
14389,11/5/2014 21:47,xxxxx,xxxxx,11/5/2014,-1028653.14,-763175.13,8
14390,16/5/2014 23:55,xxxxx,xxxxx,16/5/2014,-1037554.13,-764042.79,8
14391,10/5/2014 8:34,xxxxx,xxxxx,10/5/2014,-1024682.35,-770198.83,8
14392,01/5/2014 10:41,xxxxx,xxxxx,01/5/2014,-1024170.01,-764110.68,8
14393,17/5/2014 19:35,xxxxx,xxxxx,17/5/2014,-1023878.02,-765373.54,8
14394,13/5/2014 4:24,xxxxx,xxxxx,13/5/2014,-1024250.16,-764056.56,8
14395,22/5/2014 19:40,xxxxx,xxxxx,22/5/2014,-1023967.95,-764417.77,8
14396,24/5/2014 8:52,xxxxx,xxxxx,24/5/2014,-1024221.25,-764026.00,8
14397,9/5/2014 0:39,xxxxx,xxxxx,9/5/2014,-1023846.82,-764429.81,8
14398,3/5/2014 23:7,xxxxx,xxxxx,3/5/2014,-1023851.89,-764549.00,8
14399,29/5/2014 12:49,xxxxx,xxxxx,29/5/2014,-1023639.49,-764626.16,8
14400,16/5/2014 4:43,xxxxx,xxxxx,16/5/2014,-1024302.55,-764191.49,8
14401,17/5/2014 5:14,xxxxx,xxxxx,17/5/2014,-1024289.05,-763542.42,8
14402,13/5/2014 16:56,xxxxx,xxxxx,13/5/2014,-1023796.50,-764236.95,8
14403,29/6/2014 12:4,xxxxx,xxxxx,29/6/2014,-1020010.21,-761101.76,8
14404,18/6/2014 13:8,xxxxx,xxxxx,18/6/2014,-1027703.60,-753937.92,8
14405,30/6/2014 15:51,xxxxx,xxxxx,30/6/2014,-1029514.68,-759231.65,8
14406,9/6/2014 16:45,xxxxx,xxxxx,9/6/2014,-1029292.24,-759770.77,8
14407,5/6/2014 19:43,xxxxx,xxxxx,5/6/2014,-1038143.81,-765334.71,8
14408,24/6/2014 10:50,xxxxx,xxxxx,24/6/2014,-1033567.50,-758686.37,8
14409,24/6/2014 22:52,xxxxx,xxxxx,24/6/2014,-1033386.47,-758434.13,8
14410,22/6/2014 21:10,xxxxx,xxxxx,22/6/2014,-1017341.45,-755059.94,8
14411,7/6/2014 20:58,xxxxx,xxxxx,7/6/2014,-1037502.47,-769006.09,8
14412,16/6/2014 15:57,xxxxx,xxxxx,16/6/2014,-1020281.26,-758354.05,8
14413,8/6/2014 4:4,xxxxx,xxxxx,8/6/2014,-1016631.01,-757209.00,8
14414,2/6/2014 17:40,xxxxx,xxxxx,2/6/2014,-1035100.89,-760271.18,8
14415,29/6/2014 8:33,xxxxx,xxxxx,29/6/2014,-1014121.62,-762884.28,8
14416,4/6/2014 11:49,xxxxx,xxxxx,4/6/2014,-1030642.41,-772336.95,8
14417,22/6/2014 21:19,xxxxx,xxxxx,22/6/2014,-1030110.16,-772336.13,8
14418,27/6/2014 4:31,xxxxx,xxxxx,27/6/2014,-1034498.61,-770835.04,8
14419,19/6/2014 7:12,xxxxx,xxxxx,19/6/2014,-1023958.18,-755666.73,8
14420,14/6/2014 10:12,xxxxx,xxxxx,14/6/2014,-1015963.52,-770148.21,8
14421,2/6/2014 15:14,xxxxx,xxxxx,2/6/2014,-1028926.03,-755106.37,8
14422,25/6/2014 16:9,xxxxx,xxxxx,25/6/2014,-1030501.86,-767504.51,8
14423,25/6/2014 16:42,xxxxx,xxxxx,25/6/2014,-1028653.14,-763175.13,8
14424,21/6/2014 16:41,xxxxx,xxxxx,21/6/2014,-1037554.13,-764042.79,8
14425,12/6/2014 01:38,xxxxx,xxxxx,12/6/2014,-1024682.35,-770198.83,8
14426,23/6/2014 13:17,xxxxx,xxxxx,23/6/2014,-1024170.01,-764110.68,8
14427,27/6/2014 13:10,xxxxx,xxxxx,27/6/2014,-1023878.02,-765373.54,8
14428,22/6/2014 4:59,xxxxx,xxxxx,22/6/2014,-1024250.16,-764056.56,8
14429,25/6/2014 6:59,xxxxx,xxxxx,25/6/2014,-1023967.95,-764417.77,8
14430,2/6/2014 4:3,xxxxx,xxxxx,2/6/2014,-1024221.25,-764026.00,8
14431,22/6/2014 21:45,xxxxx,xxxxx,22/6/2014,-1023846.82,-764429.81,8
14432,30/6/2014 18:25,xxxxx,xxxxx,30/6/2014,-1023851.89,-764549.00,8
14433,3/6/2014 11:54,xxxxx,xxxxx,3/6/2014,-1023639.49,-764626.16,8
14434,11/6/2014 2:10,xxxxx,xxxxx,11/6/2014,-1024302.55,-764191.49,8
14435,14/6/2014 8:0,xxxxx,xxxxx,14/6/2014,-1024289.05,-763542.42,8
14436,5/6/2014 01:17,xxxxx,xxxxx,5/6/2014,-1023796.50,-764236.95,8
14437,26/6/2014 20:11,xxxxx,xxxxx,26/6/2014,-1024199.30,-764871.69,8
14438,6/6/2014 5:2,xxxxx,xxxxx,6/6/2014,-1023999.55,-764363.03,8
